48	0.8449	0.0233	0.8145	0.2819	0.1182	0.6967	0.6289	0.8775	6.0045
49	0.7351	0.8035	0.2820	0.1774	0.7506	0.8068	0.9905	0.4126	16.0752
50	0.3720	0.7764	0.3408	0.9308	0.8584	0.4290	0.7509	0.7545	21.9857
51	0.1031	0.9026	0.5053	0.8265	0.3200	0.8955	0.3892	0.0108	12.7479
52	0.9054	0.0913	0.3193	0.9501	0.9506	0.5734	0.6318	0.4484	17.4740
53	0.2932	0.3287	0.6725	0.7524	0.7916	0.7896	0.0912	0.4944	15.0583
54	0.0576	0.5495	0.4415	0.8877	0.3509	0.1171	0.1430	0.7615	11.6920
55	0.6182	0.1011	0.0841	0.7010	0.0728	0.8219	0.7062	0.0813	12.7842
56	0.0848	0.9866	0.3743	0.3706	0.8128	0.9472	0.9860	0.7534	10.6860
57	0.3763	0.0835	0.7771	0.5584	0.4242	0.9064	0.1112	0.4926	10.2268
58	0.0114	0.4687	0.0563	0.1188	0.1175	0.6492	0.7460	0.5834	5.8803
59	0.9622	0.3749	0.2857	0.8686	0.2236	0.9632	0.0122	0.9699	19.7798
60	0.0432	0.8911	0.5277	0.9930	0.0738	0.5539	0.9693	0.5231	11.5193
61	0.6294	0.6957	0.4545	0.6276	0.5843	0.9012	0.0454	0.2810	19.0488
62	0.9504	0.8903	0.4557	0.6201	0.2774	0.1881	0.4637	0.3534	12.2758
63	0.5837	0.0777	0.9744	0.9862	0.6982	0.5361	0.3095	0.8138	19.2745
64	0.6847	0.1626	0.9109	0.8225	0.9498	0.7257	0.6134	0.4182	19.7788
65	0.9327	0.8661	0.0452	0.0264	0.3765	0.8106	0.9873	0.1504	11.9603
66	0.5941	0.3809	0.9699	0.8421	0.8383	0.4687	0.4148	0.2734	23.5547
67	0.0564	0.8647	0.8129	0.9997	0.9966	0.5554	0.7690	0.9448	18.4640
68	0.8496	0.2473	0.4505	0.1292	0.9541	0.6062	0.2286	0.6717	12.2438
69	0.6181	0.3582	0.1136	0.6716	0.5203	0.7723	0.5202	0.8522	18.7119
70	0.5519	0.5609	0.8767	0.4035	0.1340	0.0288	0.7551	0.6203	15.8057
71	0.7041	0.2130	0.1364	0.0145	0.3506	0.5899	0.3922	0.4375	9.0812
72	0.9042	0.3483	0.5140	0.7837	0.3965	0.6221	0.8624	0.9495	18.1791
73	0.1471	0.9266	0.4921	0.2582	0.4591	0.9800	0.4926	0.3288	9.0310
74	0.6334	0.2401	0.0759	0.1289	0.1280	0.1519	0.1388	0.6409	10.1257
75	0.1819	0.3457	0.8968	0.4740	0.6676	0.1723	0.1923	0.0409	13.1885
76	0.1689	0.2786	0.1770	0.0887	0.1206	0.4608	0.2063	0.3643	5.0498
77	0.5034	0.6904	0.0393	0.7994	0.6279	0.0818	0.8736	0.9209	24.2532
78	0.0611	0.2769	0.8062	0.7483	0.1845	0.2093	0.3705	0.4845	10.8114
79	0.6183	0.3689	0.4625	0.7475	0.0367	0.2524	0.7133	0.8952	14.2540
80	0.5117	0.5321	0.1072	0.4474	0.5326	0.2425	0.2692	0.3773	17.7716
81	0.0201	0.3221	0.2114	0.3275	0.1198	0.8905	0.5936	0.6791	5.7421
82	0.7892	0.4984	0.0869	0.5371	0.5868	0.7454	0.4317	0.1276	21.1620
83	0.2838	0.3631	0.6459	0.5708	0.3561	0.9865	0.6058	0.2372	11.0948
84	0.1018	0.1529	0.2460	0.1607	0.1866	0.2851	0.1734	0.8968	4.3190
85	0.0802	0.5245	0.4104	0.9824	0.1120	0.3979	0.9695	0.8655	11.8628
86	0.8171	0.2579	0.1709	0.6686	0.9294	0.5568	0.5716	0.2800	19.6467
87	0.7695	0.1870	0.3237	0.4254	0.5076	0.2424	0.1148	0.6106	11.7833
88	0.2886	0.5812	0.1544	0.4811	0.5326	0.0518	0.3366	0.1344	14.8935
89	0.0634	0.9900	0.3224	0.8099	0.2546	0.6815	0.7602	0.5956	11.9614
90	0.4716	0.4118	0.3489	0.9295	0.8306	0.9650	0.1243	0.7309	19.6350
91	0.9383	0.1812	0.0665	0.7411	0.5745	0.8418	0.1398	0.7953	19.1341
92	0.2016	0.1637	0.1643	0.8146	0.6652	0.5231	0.3588	0.8772	14.7609
93	0.3924	0.8166	0.4391	0.3769	0.4627	0.3014	0.7476	0.5027	14.6081
94	0.2322	0.8996	0.3839	0.5436	0.9065	0.6242	0.1169	0.9398	16.3391
95	0.6277	0.3349	0.1393	0.7940	0.6201	0.5335	0.8939	0.7886	19.7777
96	0.1517	0.3117	0.2485	0.7439	0.0335	0.5699	0.7625	0.8768	10.3522
97	0.3421	0.8213	0.1106	0.8465	0.1275	0.3973	0.7973	0.1499	19.8580
98	0.2293	0.7223	0.7200	0.6411	0.6939	0.5427	0.2518	0.3457	15.8199
99	0.1816	0.9085	0.5834	0.4009	0.4620	0.9473	0.1534	0.5862	11.4115
100	0.5059	0.6115	0.0181	0.8721	0.9321	0.5651	0.6967	0.9225	26.2851
101	0.7072	0.1525	0.5763	0.6067	0.4241	0.7364	0.9344	0.9256	11.6289
102	0.4508	0.1132	0.9848	0.8389	0.1247	0.9208	0.8699	0.5188	15.3107
103	0.5913	0.3990	0.0548	0.3352	0.8029	0.0046	0.3335	0.3982	18.0825
104	0.5374	0.9199	0.3463	0.3470	0.7375	0.4522	0.2246	0.4524	17.6276
105	0.1409	0.1764	0.4984	0.4189	0.9148	0.3624	0.5806	0.6323	9.5433
106	0.0131	0.6635	0.1780	0.9611	0.1487	0.4146	0.0853	0.9969	12.7002
107	0.5022	0.5954	0.0671	0.7500	0.2099	0.8981	0.2051	0.1907	20.3692
108	0.0365	0.4721	0.5648	0.0657	0.7755	0.4533	0.5244	0.4408	5.1606
109	0.4008	0.5596	0.1552	0.1819	0.8618	0.9461	0.3733	0.2707	14.9827
110	0.6440	0.4087	0.0254	0.1562	0.7160	0.6589	0.0271	0.2220	17.0052
111	0.2311	0.6719	0.0197	0.1041	0.7999	0.1785	0.6527	0.2382	14.3407
112	0.0994	0.2432	0.7223	0.8557	0.8302	0.3972	0.6681	0.2050	14.4551
113	0.2931	0.8963	0.0130	0.0855	0.2079	0.0265	0.1814	0.5830	13.9866
114	0.4214	0.8927	0.8174	0.3418	0.2594	0.3797	0.5903	0.2681	15.9838
115	0.6241	0.4094	0.5520	0.4361	0.2945	0.9485	0.7636	0.1401	13.0807
116	0.8685	0.4874	0.8946	0.7999	0.4252	0.0225	0.2687	0.5416	22.9493
117	0.6335	0.2579	0.1394	0.8349	0.9844	0.5257	0.1717	0.2723	20.7825
118	0.0184	0.9143	0.1178	0.5765	0.2741	0.5542	0.6514	0.8297	10.5857
119	0.2064	0.0110	0.1369	0.9000	0.8739	0.5974	0.6005	0.6650	16.0780
120	0.1754	0.9144	0.4188	0.3831	0.5189	0.0470	0.1663	0.7380	11.3854
121	0.0828	0.6032	0.2453	0.3893	0.2887	0.3557	0.7190	0.2971	8.1959
122	0.5664	0.4761	0.6637	0.9368	0.7326	0.2149	0.0312	0.2623	21.0605
123	0.5951	0.0514	0.4964	0.5968	0.3342	0.7709	0.1066	0.0751	8.5998
124	0.7282	0.4955	0.6884	0.4348	0.2464	0.8191	0.7994	0.6947	15.3493
125	0.2721	0.5902	0.3610	0.0916	0.9173	0.1368	0.9502	0.4460	10.7238
126	0.1851	0.5419	0.8729	0.7322	0.8066	0.6588	0.6923	0.8492	17.2367
127	0.2497	0.4894	0.2212	0.9877	0.9441	0.0394	0.7056	0.9252	19.8967
128	0.1806	0.5679	0.9155	0.0339	0.6974	0.2973	0.9244	0.9711	10.4456
129	0.9443	0.4742	0.8620	0.8445	0.3191	0.8289	0.0370	0.5963	22.5283
130	0.2300	0.1206	0.0770	0.6963	0.3399	0.7248	0.0654	0.3153	13.1117
131	0.5395	0.7907	0.3188	0.6259	0.8860	0.6159	0.2330	0.0244	21.0810
132	0.8701	0.0213	0.8747	0.5289	0.9391	0.7988	0.9979	0.3507	13.3738
133	0.7672	0.4019	0.4799	0.6275	0.8737	0.9841	0.7683	0.4178	18.8932
134	0.4214	0.7376	0.2388	0.1105	0.3546	0.2872	0.2963	0.2336	12.5273
135	0.0421	0.0179	0.9877	0.4278	0.3843	0.6796	0.2183	0.9500	10.9805
136	0.7863	0.0894	0.4176	0.8791	0.9447	0.4674	0.6134	0.1670	15.8416
137	0.9912	0.2317	0.9427	0.6496	0.6077	0.5127	0.2307	0.1765	20.0597
138	0.2205	0.1864	0.7796	0.3501	0.0578	0.9691	0.8838	0.9278	6.6416
139	0.9949	0.1739	0.3962	0.7582	0.6960	0.1539	0.8158	0.2244	16.4494
140	0.2238	0.5370	0.5929	0.5801	0.0915	0.8775	0.2656	0.1295	10.1177
141	0.8887	0.9557	0.8621	0.8095	0.6552	0.5509	0.0870	0.4085	18.5527
142	0.3727	0.2598	0.7234	0.4959	0.0810	0.2202	0.6833	0.0761	9.3569
143	0.8512	0.4951	0.4806	0.5924	0.8247	0.3478	0.6780	0.5657	19.7522
144	0.2670	0.8786	0.7974	0.6585	0.8506	0.8673	0.7084	0.8370	19.3279
145	0.6975	0.6801	0.6186	0.7527	0.1586	0.8809	0.8718	0.0292	18.5692
146	0.8258	0.1289	0.3351	0.7435	0.1608	0.8180	0.8321	0.5075	12.0640
147	0.0064	0.2870	0.6169	0.9812	0.6318	0.2598	0.6340	0.5400	13.3020
148	0.7798	0.1070	0.7610	0.5413	0.9630	0.3419	0.6326	0.9320	14.1814
149	0.1025	0.9372	0.6879	0.0678	0.3010	0.7082	0.0674	0.5822	5.8619
150	0.3459	0.6209	0.0457	0.8715	0.9735	0.9689	0.7497	0.1301	23.9565
